Location,Latitude,Longitude,Bedrooms,Garage,Bathrooms,Price
East legon hills,5.6927588,-0.1004742,2,,2,1044000
East airport,5.6271981,-0.1080795,4,,4,2475000
East legon hills,5.6927588,-0.1004742,3,,3,1450000
Adjiringanor road,5.6457535,-0.1394776,5,2,5,4590000
Abokobi,5.7381697,-0.1948689,3,,4,335500
Adjiringanor,5.6496506,-0.1366577,4,,4,3900000
East legon hills,5.6927588,-0.1004742,3,4,4,610200
Adjiringanor,5.6496506,-0.1366577,4,,4,2030000
Trasacco west,5.6471725,-0.1134111,5,1,6,2785286
Adenta,5.7041391,-0.1687965,4,,4,2280000
East airport,5.6271981,-0.1080795,3,,3,1430282
Adjiringanor,5.6496506,-0.1366577,4,,4,1210000
East legon hills,5.6927588,-0.1004742,4,,4,1540000
East airport,5.6271981,-0.1080795,4,,4,2475000
Spintex,5.6288265,-0.0901987,3,4,3,900000
East airport,5.6271981,-0.1080795,5,,5,3575000
Adjiringanor road,5.6457535,-0.1394776,5,2,5,4590000
East legon hills,5.6927588,-0.1004742,4,2,5,880000
Nungua buade,5.6112922,-0.0812076,2,3,2,470000
Haatso madina road ,5.6771995,-0.1916515,12,1,12,3600000
East legon,5.6392848,-0.1624589,5,,5,4675000
East legon hills,5.6927588,-0.1004742,4,,5,1430000
East legon,5.6392848,-0.1624589,3,,3,1650000
Tema community 14- lashibi,5.7069368,-0.0165864,4,,4,1800000
East legon hills,5.6927588,-0.1004742,4,4,5,4320000
East airport,5.6271981,-0.1080795,4,,4,2475000
Adjiringanor,5.6496506,-0.1366577,4,,4,1210000
East legon hills,5.6927588,-0.1004742,4,,4,1540000
Achimota,5.6242019,-0.2276807,4,,4,2400000
East legon hills,5.6927588,-0.1004742,4,2,5,880000
East legon hills,5.6927588,-0.1004742,4,,4,1450000
Adjiringanor road,5.6457535,-0.1394776,5,2,5,4590000
East legon,5.6392848,-0.1624589,4,,4,3770000
East airport,5.6271981,-0.1080795,5,,5,3575000
 spintex  kpogas ,5.6353678,-0.1009769,3,,3,710000
East legon,5.6392848,-0.1624589,5,,5,4675000
East legon hills,5.6927588,-0.1004742,4,,5,1430000
East legon,5.6392848,-0.1624589,4,,4,2475000
East legon hills,5.6927588,-0.1004742,3,2,4,660000
East legon hills,5.6927588,-0.1004742,3,,3,1375000
East legon,5.6392848,-0.1624589,3,,3,2443750
Adjiringanor,5.6496506,-0.1366577,7,,7,4125000
East airport,5.6271981,-0.1080795,4,4,4,1485000
East legon hills,5.6927588,-0.1004742,3,,3,962500
Adjiringanor,5.6496506,-0.1366577,8,,8,6600000
East legon hills,5.6927588,-0.1004742,3,,3,825000
Adjiringanor,5.6496506,-0.1366577,4,,4,1925000
Adenta,5.7041391,-0.1687965,4,,4,2280000
East legon hills,5.6927588,-0.1004742,3,,3,702000
Adjiringanor,5.6496506,-0.1366577,4,,4,2030000
Trasacco west,5.6471725,-0.1134111,5,1,6,2785286
East legon hills,5.6927588,-0.1004742,3,,3,1375000
East legon hills,5.6927588,-0.1004742,3,2,4,660000
Adjiringanor,5.6496506,-0.1366577,7,,7,4125000
East legon hills,5.6927588,-0.1004742,3,,3,825000
Adjiringanor,5.6496506,-0.1366577,4,,4,2030000
Adjiringanor,5.6496506,-0.1366577,8,,8,6600000
East airport,5.6271981,-0.1080795,4,4,4,1485000
Trasacco west,5.6471725,-0.1134111,5,1,6,2785286
East legon hills,5.6927588,-0.1004742,3,,3,702000
Adenta,5.7041391,-0.1687965,4,,4,2280000
Adjiringanor,5.6496506,-0.1366577,4,,4,1925000
Spintex,5.6288265,-0.0901987,3,4,3,900000
East airport,5.6271981,-0.1080795,3,,3,1430282

